Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm),,,Pesticide Data Table in 2022,,
CA2208220513PUWA1C,PU,264,Propiconazole,L,0.16,0.01,M,LU,CA,,,O,805,64,0.6,,CA,,,
CA2208220552PUWA1,PU,B23,Fludioxonil,A,1.1,0.025,M,GT,CA,,,O,805,35,5,,CA,,,
CA2208220600PUWA1B,PU,B23,Fludioxonil,A,0.24,0.025,M,GT,CA,,,O,805,35,5,,CA,,,
CA2208220604PUWA1P,PU,AES,Methoxyfenozide,I,0.01,0.0033,M,LU,CA,,,O,805,52,0.3,,CA,,,
CA2208220604PUWA1P,PU,B23,Fludioxonil,A,0.68,0.025,M,GT,CA,,,O,805,35,5,,CA,,,
CA2208220624PUWA1A,PU,AES,Methoxyfenozide,I,0.024,0.0033,M,LU,CA,,,O,805,52,0.3,,CA,,,
CA2208220624PUWA1A,PU,AFS,Fenpyroximate,F,0.021,0.005,M,LU,CA,,,O,805,52,2,,CA,,,
CA2208220624PUWA1B,PU,AES,Methoxyfenozide,I,0.034,0.0033,M,LU,CA,,,O,805,52,0.3,,CA,,,
CA2208220633PUWA1A,PU,AES,Methoxyfenozide,I,0.07,0.0033,M,LU,CA,,,O,805,52,0.3,,CA,,,
CA2208220633PUWA1A,PU,B23,Fludioxonil,A,1,0.025,M,GT,CA,,,O,805,35,5,,CA,,,
CA2208220633PUWA1A,PU,B79,Trifloxystrobin,F,0.0036,0.0015,M,LU,CA,,,O,805,52,2,,CA,,,
CA2208220633PUWA1A,PU,B48,Azoxystrobin,F,0.0024,0.0015,M,LU,CA,,,O,805,52,2,,CA,,,
CA2208220633PUWA1A,PU,AHM,Spirotetramat,I,0.0021,0.002,M,LU,CA,,,O,805,52,4.5,,CA,,,
CA2208220633PUWA1A,PU,AKG,Fluopyram,A,0.0069,0.005,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208220633PUWA1B,PU,AES,Methoxyfenozide,I,0.014,0.0033,M,LU,CA,,,O,805,52,0.3,,CA,,,
CA2208220633PUWA1B,PU,B23,Fludioxonil,A,1.1,0.025,M,GT,CA,,E,O,805,35,5,,CA,,,
CA2208220664PUWA1B,PU,B23,Fludioxonil,A,0.11,0.025,M,GT,CA,,,O,805,35,5,,CA,,,
CA2208230274PUWA1B,PU,AES,Methoxyfenozide,I,0.12,0.0033,M,LU,CA,,,O,805,64,0.3,,CA,,,
CA2208230624PUWA1,PU,AES,Methoxyfenozide,I,0.039,0.0033,M,LU,CA,,,O,805,64,0.3,,CA,,,
CA2208230624PUWA1,PU,AFS,Fenpyroximate,F,0.031,0.005,M,LU,CA,,,O,805,64,2,,CA,,,
CA2208230651PUWA1A,PU,AES,Methoxyfenozide,I,0.0051,0.0033,M,LU,CA,,,O,805,64,0.3,,CA,,,
CA2208230651PUWA1A,PU,B23,Fludioxonil,A,0.21,0.025,M,GT,CA,,,O,805,35,5,,CA,,,
CA2208080490POMI1A,PO,114,Chlorpropham,E,0.046,0.005,M,GT,CA,,,O,805,35,30,,CA,,,
CA2208080490POMI1B,PO,114,Chlorpropham,E,2.6,0.005,M,GT,CA,,,O,805,35,30,,CA,,,
CA2208080551POMI1,PO,114,Chlorpropham,E,4.8,0.005,M,GT,CA,,,O,805,35,30,,CA,,,
CA2208080554POMI1,PO,114,Chlorpropham,E,0.032,0.005,M,GT,CA,,,O,805,35,30,,CA,,,
CA2208080556POMI1,PO,967,Imidacloprid,A,0.031,0.02,M,LU,CA,,,O,P90,64,0.4,,CA,,,
CA2208080569POMI1P,PO,114,Chlorpropham,E,0.029,0.005,M,GT,CA,,,O,805,35,30,,CA,,,
CA2208080570POMI1P,PO,114,Chlorpropham,E,0.0058,0.005,M,GT,CA,,,O,805,35,30,,CA,,,
CA2208080571POMI1,PO,B48,Azoxystrobin,F,0.078,0.01,M,LU,CA,,,O,P90,52,8,,CA,,,
CA2208080599POMI1,PO,114,Chlorpropham,E,2,0.005,M,GT,CA,,,O,805,35,30,,CA,,,
CA2208080627POMI1P,PO,B58,Difenoconazole,L,0.13,0.005,M,LU,CA,,,O,P90,52,4,,CA,,,
CA2208080657POMI1,PO,B43,Thiamethoxam,A,0.008,0.005,M,LU,CA,,,O,P90,52,0.25,,CA,,,
CA2208080673POMI1,PO,B63,Flutolanil,A,0.0097,0.005,M,GT,CA,,,O,805,35,0.2,,CA,,,
CA2208220010PUWA1A,PU,264,Propiconazole,L,0.14,0.01,M,LU,CA,,,O,805,52,0.6,,CA,,,
CA2208220010PUWA1B,PU,AKG,Fluopyram,A,0.0077,0.005,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208220038PUWA1,PU,B10,Hexythiazox,A,0.015,0.002,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208220060PUWA1C,PU,B75,Boscalid,A,0.0074,0.0033,M,LU,CA,,,O,805,52,3.5,,CA,,,
CA2208220114PUWA1A,PU,AKG,Fluopyram,A,0.01,0.005,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208220114PUWA1B,PU,AES,Methoxyfenozide,I,0.0041,0.0033,M,LU,CA,,,O,805,52,0.3,,CA,,,
CA2208220436PUWA1P,PU,B10,Hexythiazox,A,0.0043,0.002,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208220513PUWA1A,PU,AES,Methoxyfenozide,I,0.02,0.0033,M,LU,CA,,,O,805,64,0.3,,CA,,,
CA2208220513PUWA1B,PU,B23,Fludioxonil,A,0.2,0.025,M,GT,CA,,,O,805,35,5,,CA,,,
CA2208220513PUWA1C,PU,B85,Spirodiclofen,I,0.013,0.01,M,LU,CA,,,O,805,64,1,,CA,,,
CA2208220552PUWA1,PU,AES,Methoxyfenozide,I,0.0069,0.0033,M,LU,CA,,,O,805,64,0.3,,CA,,,
CA2208220600PUWA1B,PU,651,Diflubenzuron,A,0.0015,0.0015,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208220604PUWA1P,PU,651,Diflubenzuron,A,0.0016,0.0015,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208220624PUWA1A,PU,B75,Boscalid,A,0.0058,0.0033,M,LU,CA,,,O,805,52,3.5,,CA,,,
CA2208220624PUWA1B,PU,B48,Azoxystrobin,F,0.0022,0.0015,M,LU,CA,,,O,805,52,2,,CA,,,
CA2208220633PUWA1A,PU,AFS,Fenpyroximate,F,0.016,0.005,M,LU,CA,,,O,805,52,2,,CA,,,
CA2208220633PUWA1B,PU,B10,Hexythiazox,A,0.0037,0.002,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208220664PUWA1A,PU,B23,Fludioxonil,A,0.22,0.025,M,GT,CA,,,O,805,35,5,,CA,,,
CA2208220664PUWA1B,PU,AES,Methoxyfenozide,I,0.0034,0.0033,M,LU,CA,,,O,805,52,0.3,,CA,,,
CA2208230274PUWA1A,PU,B23,Fludioxonil,A,0.18,0.025,M,GT,CA,,,O,805,35,5,,CA,,,
CA2208230274PUWA1B,PU,B23,Fludioxonil,A,0.24,0.025,M,GT,CA,,E,O,805,35,5,,CA,,,
CA2208230624PUWA1,PU,B75,Boscalid,A,0.0085,0.0033,M,LU,CA,,,O,805,64,3.5,,CA,,,
CA2208230651PUWA1A,PU,B52,Buprofezin,F,0.0014,0.001,M,LU,CA,,,O,805,64,2,,CA,,,
CA2208150499SSCA1,SS,967,Imidacloprid,A,0.0068,0.0025,M,LU,CA,,,R,805,52,0.5,,CA,,,
CA2208150553SSCA1A,SS,910,"DDE p,p'",A,0.002,0.0013,M,GT,CA,,,O,805,35,0.1 AL,,CA,,,
CA2208150605SSCA1,SS,967,Imidacloprid,A,0.0043,0.0025,M,LU,CA,,,R,805,52,0.5,,CA,,,
CA2208150619SSCA1,SS,967,Imidacloprid,A,0.0076,0.0025,M,LU,CA,,,R,805,52,0.5,,CA,,,
CA2208150645SSCA1P,SS,967,Imidacloprid,A,0.0042,0.0025,M,LU,CA,,,R,805,52,0.5,,CA,,,
CA2208150675SSCA1,SS,910,"DDE p,p'",A,0.0014,0.0013,M,GT,CA,,,O,805,35,0.1 AL,,CA,,,
CA2208230062TONY1,TO,967,Imidacloprid,A,0.0054,0.001,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208230062TONY1,TO,B58,Difenoconazole,L,0.0045,0.001,M,LU,CA,,,O,805,52,0.6,,CA,,,
CA2208230062TONY1,TO,AFX,Novaluron,A,0.0017,0.001,M,GT,CA,Q,,O,805,35,2,,CA,,,
CA2208230062TONY1,TO,AKW,Fluxapyroxad,A,0.0034,0.001,M,LU,CA,,,O,805,52,0.7,,CA,,,
CA2208230062TONY1,TO,AKG,Fluopyram,A,0.0091,0.001,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208230062TONY1,TO,B61,Pyraclostrobin,F,0.0057,0.001,M,LU,CA,,,O,805,52,1.4,,CA,,,
CA2208230128TONY1B,TO,AGG,Flonicamid,A,0.02,0.001,M,LU,CA,,,O,805,52,0.4,,CA,,,
CA2208230128TONY1B,TO,967,Imidacloprid,A,0.013,0.001,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208230128TONY1B,TO,AFX,Novaluron,A,0.0017,0.001,M,GT,CA,Q,,O,805,35,2,,CA,,,
CA2208230128TONY1B,TO,537,Oxamyl,E,0.003,0.0018,M,LU,CA,Q,,O,805,52,2,,CA,,,
CA2208230128TONY1B,TO,AKG,Fluopyram,A,0.011,0.001,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208230128TONY1B,TO,B58,Difenoconazole,L,0.0096,0.001,M,LU,CA,,,O,805,52,0.6,,CA,,,
CA2208230550TONY1,TO,B13,Chlorfenapyr,A,0.014,0.0022,M,GT,CA,,,O,805,35,2,,CA,,,
CA2208230676TONY1A,TO,537,Oxamyl,E,0.05,0.0018,M,HR,CA,,,O,805,80,2,,CA,,,
CA2208230676TONY1A,TO,AGX,Mandipropamid,N,0.03,0.003,M,HR,CA,,,O,805,80,1,,CA,,,
CA2208230676TONY1A,TO,B24,Pyriproxyfen,F,0.0017,0.001,M,GT,CA,Q,,O,805,35,0.8,,CA,,,
CA2208230676TONY1A,TO,AFX,Novaluron,A,0.006,0.001,M,GT,CA,,,O,805,35,2,,CA,,,
CA2208230676TONY1A,TO,967,Imidacloprid,A,0.019,0.001,M,HR,CA,,,O,805,80,1,,CA,,,
CA2208230676TONY1A,TO,AKG,Fluopyram,A,0.018,0.001,M,HR,CA,,,O,805,80,1,,CA,,,
CA2208230676TONY1A,TO,AGG,Flonicamid,A,0.098,0.001,M,HR,CA,,,O,805,80,0.4,,CA,,,
CA2208230062TONY1,TO,AGG,Flonicamid,A,0.0056,0.001,M,LU,CA,,,O,805,52,0.4,,CA,,,
CA2208230128TONY1B,TO,AGX,Mandipropamid,N,0.005,0.003,M,LU,CA,Q,,O,805,52,1,,CA,,,
CA2208230274TONY1,TO,AES,Methoxyfenozide,I,0.0017,0.001,M,LU,CA,Q,,O,805,52,2,,CA,,,
CA2208230550TONY1,TO,B48,Azoxystrobin,F,0.0086,0.001,M,LU,CA,,,O,805,52,0.2,,CA,,,
CA2208230676TONY1A,TO,B58,Difenoconazole,L,0.068,0.001,M,HR,CA,,,O,805,80,0.6,,CA,,,
CA2208020367WMTX1,WM,A47,Oxamyl oxime,E,0.25,0.05,M,LU,CA,,,O,805,52,2,,CA,,,
CA2208020151WMTX1A,WM,967,Imidacloprid,A,0.011,0.01,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208020151WMTX1B,WM,967,Imidacloprid,A,0.014,0.01,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208020367WMTX1,WM,AKG,Fluopyram,A,0.0028,0.002,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208020485WMTX1,WM,B72,Tetraconazole,L,0.0011,0.001,M,LU,CA,,,O,805,52,0.15,,CA,,,
CA2208020493WMTX1,WM,B80,Acetamiprid,A,0.0027,0.002,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208020597WMTX1,WM,AKG,Fluopyram,A,0.012,0.002,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208020661WMTX1P,WM,AKG,Fluopyram,A,0.0087,0.002,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208160549WMTX1,WM,967,Imidacloprid,A,0.011,0.01,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208020597PEOH1,PE,B16,Pyrimethanil,V,0.7728,0.004,M,LU,CA,,,O,805,52,15,,CA,,,
CA2208020597PEOH1,PE,111,Ethoxyquin,I,0.1686,0.018,M,GT,CA,,P,O,805,35,3,,CA,,,
CA2208020597PEOH1,PE,157,Thiabendazole,B,0.0085,0.002,M,LU,CA,,,O,805,52,10,,CA,,,
CA2208020597PEOH1,PE,AGW,Chlorantraniliprole,I,0.0158,0.008,M,LU,CA,,,O,805,52,1.2,,CA,,,
CA2208020597PEOH1,PE,611,Thiophanate methyl,E,0.0571,0.007,M,LU,CA,,,O,805,52,3,,CA,,,
CA2208020597PEOH1,PE,666,Carbendazim (MBC),B,0.0388,0.01,M,LU,CA,,,O,805,52,3.0 TP,,CA,,,
CA2208080556BBWA1,BB,597,Cypermethrin,O,0.071,0.01,M,GT,CA,,,O,805,35,0.8,,CA,,,
CA2208080556BBWA1,BB,624,Tetrahydrophthalimide (THPI),A,1,0.01,M,GT,CA,,P,O,805,35,20.0 TP,,CA,,,
CA2208080556BBWA1,BB,607,Metalaxyl/Mefenoxam,F,0.0011,0.001,M,LU,CA,,,O,805,64,2,,CA,,,
CA2208080556BBWA1,BB,52,Malathion,C,0.02,0.002,M,LU,CA,,,O,805,64,8,,CA,,,
CA2208080556BBWA1,BB,AKG,Fluopyram,A,0.016,0.005,M,LU,CA,,,O,805,64,7,,CA,,,
CA2208080556BBWA1,BB,808,Fenpropathrin,O,0.04,0.02,M,GT,CA,,,O,805,35,3,,CA,,,
CA2208080556BBWA1,BB,B48,Azoxystrobin,F,0.31,0.0015,M,LU,CA,,,O,805,64,10,,CA,,,
CA2208080556BBWA1,BB,967,Imidacloprid,A,0.19,0.0033,M,LU,CA,,,O,805,64,3.5,,CA,,,
CA2208080571BBWA1P,BB,624,Tetrahydrophthalimide (THPI),A,0.23,0.01,M,GT,CA,,P,O,805,35,20.0 TP,,CA,,,
CA2208080571BBWA1P,BB,B75,Boscalid,A,0.0052,0.0033,M,LU,CA,,,O,805,64,13,,CA,,,
CA2208080571BBWA1P,BB,967,Imidacloprid,A,0.019,0.0033,M,LU,CA,,,O,805,64,3.5,,CA,,,
CA2208080571BBWA1P,BB,930,Bifenthrin,O,0.016,0.002,M,GT,CA,,,O,805,35,1.8,,CA,,,
CA2208080571BBWA1P,BB,B22,Cyprodinil,V,0.015,0.005,M,LU,CA,,,O,805,64,5,,CA,,,
CA2208080657BBWA1,BB,B61,Pyraclostrobin,F,0.33,0.0033,M,LU,CA,,,O,805,64,4,,CA,,,
CA2208080657BBWA1,BB,B80,Acetamiprid,A,0.17,0.0015,M,LU,CA,,,O,805,64,1.6,,CA,,,
CA2208080657BBWA1,BB,AGY,Spinetoram,I,0.03,0.0033,M,LU,CA,,E,O,805,64,0.9,,CA,,,
CA2208080657BBWA1,BB,B22,Cyprodinil,V,0.024,0.005,M,LU,CA,,,O,805,64,5,,CA,,,
CA2208080657BBWA1,BB,597,Cypermethrin,O,0.092,0.01,M,GT,CA,,,O,805,35,0.8,,CA,,,
CA2208080657BBWA1,BB,624,Tetrahydrophthalimide (THPI),A,0.054,0.01,M,GT,CA,,P,O,805,35,20.0 TP,,CA,,,
CA2208080556BBWA1,BB,930,Bifenthrin,O,0.099,0.002,M,GT,CA,,,O,805,35,1.8,,CA,,,
CA2208080571BBWA1P,BB,B48,Azoxystrobin,F,0.022,0.0015,M,LU,CA,,,O,805,64,10,,CA,,,
CA2208080657BBWA1,BB,B75,Boscalid,A,3,0.0033,M,LU,CA,,,O,805,64,13,,CA,,,
CA2208010216GBCA1,GB,A58,Tebuconazole,L,0.0021,0.0013,M,GT,CA,,,O,805,35,0.1,,CA,,,
CA2208010216GBCA1,GB,171,Dimethoate,C,0.0054,0.0013,M,LU,CA,,,O,805,52,2,,CA,,,
CA2208010216GBCA1,GB,666,Carbendazim (MBC),B,0.047,0.0013,M,LU,CA,,,O,805,52,2.0 TP,,CA,,,
CA2208010216GBCA1,GB,170,Methamidophos,C,0.15,0.0013,M,LU,CA,X,,O,805,52,0.02 TP,,CA,,,
CA2208010216GBCA1,GB,B75,Boscalid,A,0.086,0.0025,M,LU,CA,,,O,805,52,5,,CA,,,
CA2208010216GBCA1,GB,B61,Pyraclostrobin,F,0.054,0.0013,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208010216GBCA1,GB,204,Acephate,C,0.47,0.005,M,LU,CA,X,,O,805,52,0.02 FF,,CA,,,
CA2208230128TONY1A,TO,B22,Cyprodinil,V,0.0017,0.001,M,GT,CA,Q,,O,805,35,1.5,,CA,,,
CA2208230546TONY1,TO,B61,Pyraclostrobin,F,0.015,0.001,M,LU,CA,,,O,805,52,1.4,,CA,,,
CA2208230546TONY1,TO,AGG,Flonicamid,A,0.093,0.001,M,LU,CA,,,O,805,52,0.4,,CA,,,
CA2208230546TONY1,TO,AFM,Flutriafol,L,0.0072,0.001,M,LU,CA,,,O,805,52,1,,CA,,,
CA2208230584TONY1,TO,B13,Chlorfenapyr,A,0.012,0.0022,M,GT,CA,,,O,805,35,2,,CA,,,
CA2208230624TONY1,TO,679,Myclobutanil,L,0.007,0.001,M,HR,CA,,,O,805,80,0.3,,CA,,,
CA2208230624TONY1,TO,B13,Chlorfenapyr,A,0.021,0.0022,M,GT,CA,,,O,805,35,2,,CA,,,
CA2208230651TONY1,TO,B22,Cyprodinil,V,0.02,0.001,M,GT,CA,,,O,805,35,1.5,,CA,,,
CA2208230651TONY1,TO,B16,Pyrimethanil,V,0.11,0.001,M,LU,CA,,,O,805,52,0.5,,CA,,,
CA2208230651TONY1,TO,B13,Chlorfenapyr,A,0.013,0.0022,M,GT,CA,,,O,805,35,2,,CA,,,
CA2208230671TONY1,TO,B48,Azoxystrobin,F,0.0087,0.001,M,LU,CA,,,O,805,52,0.2,,CA,,,
CA2208230671TONY1,TO,B13,Chlorfenapyr,A,0.0101,0.0022,M,GT,CA,,,O,805,35,2,,CA,,,
CA2208230676TONY1B,TO,ALS,Sulfoxaflor,F,0.02,0.004,M,HR,CA,,,O,805,80,0.7,,CA,,,
CA2208230676TONY1B,TO,B24,Pyriproxyfen,F,0.0017,0.001,M,GT,CA,Q,,O,805,35,0.8,,CA,,,
CA2208230676TONY1B,TO,AHS,Flubendiamide,I,0.0017,0.001,M,HR,CA,Q,,O,805,80,0.6,,CA,,,
CA2208230676TONY1B,TO,AGW,Chlorantraniliprole,I,0.0025,0.0015,M,HR,CA,Q,,O,805,80,1.4,,CA,,,
CA2208230676TONY1B,TO,AKG,Fluopyram,A,0.008,0.001,M,HR,CA,,,O,805,80,1,,CA,,,
CA2208010216GBCA1,GB,178,Omethoate,C,0.0027,0.0013,M,LU,CA,,,O,805,52,2,,CA,,,
CA2208010307GBCA1,GB,666,Carbendazim (MBC),B,0.095,0.0013,M,LU,CA,,,O,805,52,2.0 TP,,CA,,,
CA2208150530SSCA1,SS,B41,Fenhexamid,I,0.011,0.01,M,LU,CA,V,,R,805,52,NT,,CA,,,
CA2208230128TONY1A,TO,B48,Azoxystrobin,F,0.0017,0.001,M,LU,CA,Q,,O,805,52,0.2,,CA,,,
CA2208230546TONY1,TO,B75,Boscalid,A,0.03,0.001,M,GT,CA,,,O,805,35,3,,CA,,,
CA2208230584TONY1,TO,B48,Azoxystrobin,F,0.0017,0.001,M,HR,CA,Q,,O,805,80,0.2,,CA,,,
CA2208230624TONY1,TO,B48,Azoxystrobin,F,0.007,0.001,M,HR,CA,,,O,805,80,0.2,,CA,,,
CA2208230651TONY1,TO,B48,Azoxystrobin,F,0.0094,0.001,M,LU,CA,,,O,805,52,0.2,,CA,,,
CA2208230671TONY1,TO,B16,Pyrimethanil,V,0.0017,0.001,M,LU,CA,Q,,O,805,52,0.5,,CA,,,
CA2208230676TONY1B,TO,AGG,Flonicamid,A,0.024,0.001,M,HR,CA,,,O,805,80,0.4,,CA,,,
CO2208010009BBWA1,BB,930,Bifenthrin,O,0.055,0.002,M,GT,CO,,,O,805,35,1.8,,CO,,,
CO2208010009BBWA1,BB,52,Malathion,C,0.052,0.002,M,LU,CO,,,O,805,64,8,,CO,,,
CO2208010009BBWA1,BB,208,Malathion oxygen analog,C,0.0036,0.002,M,LU,CO,,,O,805,64,8,,CO,,,
CO2208010009BBWA1,BB,597,Cypermethrin,O,0.034,0.01,M,GT,CO,,,O,805,35,0.8,,CO,,,
CO2208010009BBWA1,BB,AKG,Fluopyram,A,0.15,0.005,M,LU,CO,,,O,805,64,7,,CO,,,
CO2208010009BBWA1,BB,B48,Azoxystrobin,F,0.14,0.0015,M,LU,CO,,,O,805,64,10,,CO,,,
CO2208010009BUNY1,BU,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.006,0.0036,M,GT,CO,Q,,O,805,35,10,,CO,,,
CO2208010009BUNY1,BU,AFX,Novaluron,A,0.004,0.0011,M,GT,CO,,,O,805,35,20,,CO,,,
CO2208010009BUNY1,BU,222,Permethrin cis,O,0.0018,0.0011,M,GT,CO,Q,,O,805,35,3,,CO,,,
CO2208010010BZWA1,BZ,AKG,Fluopyram,A,0.11,0.005,M,LU,CO,,,O,805,64,7,,CO,,,
CO2208010010BZWA1,BZ,930,Bifenthrin,O,0.051,0.002,M,GT,CO,,,O,805,35,1.8,,CO,,,
CO2208010010BZWA1,BZ,B75,Boscalid,A,0.0033,0.0033,M,LU,CO,,,O,805,64,13,,CO,,,
CO2208010010BZWA1,BZ,B48,Azoxystrobin,F,0.0021,0.0015,M,LU,CO,,,O,805,64,10,,CO,,,
CO2208010010BZWA1,BZ,967,Imidacloprid,A,0.0056,0.0033,M,LU,CO,,,O,805,64,3.5,,CO,,,
CO2208010010BZWA1,BZ,597,Cypermethrin,O,0.042,0.01,M,GT,CO,,,O,805,35,0.8,,CO,,,
CO2208010010BZWA1,BZ,52,Malathion,C,0.034,0.002,M,LU,CO,,,O,805,64,8,,CO,,,
CO2208150017CEFL1,CE,264,Propiconazole,L,0.039,0.01,M,LU,CO,,,O,805,52,5,,CO,,,
CO2208150017CEFL1,CE,164,Chlorothalonil,A,0.34,0.005,M,GT,CO,,,O,805,35,15,,CO,,,
CO2208010009BBWA1,BB,B16,Pyrimethanil,V,0.056,0.05,M,LU,CO,,,O,805,64,8,,CO,,,
CO2208010009BUNY1,BU,223,Permethrin trans,O,0.0023,0.0014,M,GT,CO,Q,,O,805,35,3,,CO,,,
CO2208010010BZWA1,BZ,B22,Cyprodinil,V,0.017,0.005,M,LU,CO,,,O,805,64,5,,CO,,,
CO2208150005CEFL1,CE,52,Malathion,C,0.012,0.01,M,LU,CO,,,O,805,52,8,,CO,,,
CO2208150017CEFL1,CE,52,Malathion,C,0.091,0.01,M,LU,CO,,,O,805,52,8,,CO,,,
CO2208080009GBCA1,GB,102,Carbaryl,E,0.0098,0.0025,M,LU,CO,,,O,805,52,10,,CO,,,
CO2208220006GROH1,GR,B22,Cyprodinil,V,0.2254,0.005,M,LU,CO,,,O,805,52,3,,CO,,,
CO2208220006GROH1,GR,B23,Fludioxonil,A,0.1118,0.01,M,LU,CO,,,O,805,52,2,,CO,,,
CO2208220006GROH1,GR,B79,Trifloxystrobin,F,0.0017,0.001,M,LU,CO,,,O,805,52,2,,CO,,,
CO2208220006GROH1,GR,AKG,Fluopyram,A,0.0028,0.001,M,LU,CO,,,O,805,52,2,,CO,,,
CO2208220006GROH1,GR,AGY,Spinetoram,I,0.0067,0.005,M,LU,CO,,,O,805,52,0.5,,CO,,,
CO2208220006GROH1,GR,B57,Quinoxyfen,I,0.0378,0.001,M,LU,CO,,,O,805,52,2,,CO,,,
CO2208220009GROH1,GR,ALS,Sulfoxaflor,F,0.24,0.01,M,LU,CO,,,O,805,52,2,,CO,,,
CO2208220009GROH1,GR,B57,Quinoxyfen,I,0.0023,0.001,M,LU,CO,,,O,805,52,2,,CO,,,
CO2208220009GROH1,GR,ANF,Metrafenone,I,0.0104,0.005,M,LU,CO,,,O,805,52,4.5,,CO,,,
CO2208220009GROH1,GR,B22,Cyprodinil,V,0.0059,0.005,M,LU,CO,,,O,805,52,3,,CO,,,
CO2208220009GROH1,GR,B72,Tetraconazole,L,0.1206,0.004,M,LU,CO,,,O,805,52,0.2,,CO,,,
CO2208220009GROH1,GR,AKU,Cyflufenamid,I,0.0817,0.003,M,LU,CO,,,O,805,52,0.15,,CO,,,
CO2208080007GBCA1,GB,910,"DDE p,p'",A,0.0014,0.0013,M,GT,CO,,,O,805,35,0.2 AL,,CO,,,
CO2208080009GBCA1,GB,134,DCPA,A,0.0055,0.0013,M,GT,CO,,,O,805,35,2.0 IN,,CO,,,
CO2208220006GROH1,GR,B41,Fenhexamid,I,0.0355,0.01,M,LU,CO,,,O,805,52,4,,CO,,,
CO2208220009GROH1,GR,AGW,Chlorantraniliprole,I,0.065,0.008,M,LU,CO,,,O,805,52,2.5,,CO,,,
CO2208150005MUNY1,MU,ANF,Metrafenone,I,0.0075,0.001,M,LU,CO,,,O,805,52,0.5,,CO,,,
CO2208150009MUNY1,MU,ANF,Metrafenone,I,0.009,0.001,M,LU,CO,,,O,805,52,0.5,,CO,,,
CO2208080007PCFL1,PC,AGW,Chlorantraniliprole,I,0.037,0.02,M,LU,CO,,,O,805,52,4.0 IT,,CO,,,
CO2208080007PCFL1,PC,B23,Fludioxonil,A,0.91,0.005,M,GT,CO,,,O,805,35,5,,CO,,,
CO2208080007PCFL1,PC,AKG,Fluopyram,A,0.013,0.01,M,LU,CO,,,O,805,52,1,,CO,,,
CO2208080007PCFL1,PC,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0079,0.0075,M,GT,CO,,,O,805,35,0.5,,CO,,,
CO2208080007PCFL1,PC,A30,Fenbuconazole,L,0.0071,0.005,M,LU,CO,,,O,805,52,1,,CO,,,
CO2208080007PCFL1,PC,AGY,Spinetoram,I,0.034,0.01,M,LU,CO,,,O,805,52,0.3,,CO,,,
CO2208080007PCFL1,PC,264,Propiconazole,L,0.019,0.01,M,LU,CO,,,O,805,52,4,,CO,,,
CO2208080007PCFL1,PC,B85,Spirodiclofen,I,0.077,0.01,M,LU,CO,,,O,805,52,1,,CO,,,
CO2208080005PEOH1,PE,AGW,Chlorantraniliprole,I,0.0353,0.008,M,LU,CO,,,O,805,52,1.2,,CO,,,
CO2208080007PEOH1,PE,967,Imidacloprid,A,0.0865,0.02,M,LU,CO,,,O,805,52,0.6,,CO,,,
CO2208080007PEOH1,PE,B16,Pyrimethanil,V,1.4503,0.004,M,LU,CO,,,O,805,52,15,,CO,,,
CO2208080007PEOH1,PE,B84,Etoxazole,F,0.0016,0.001,M,LU,CO,,,O,805,52,0.2,,CO,,,
CO2208080007PEOH1,PE,AMC,Cyflumetofen,A,0.0082,0.005,M,LU,CO,,,O,805,52,0.3,,CO,,,
CO2208080007PEOH1,PE,157,Thiabendazole,B,0.0064,0.002,M,LU,CO,,,O,805,52,10,,CO,,,
CO2208080007PEOH1,PE,611,Thiophanate methyl,E,0.0231,0.007,M,LU,CO,,,O,805,52,3,,CO,,,
CO2208080007PEOH1,PE,ANC,Tolfenpyrad,I,0.0229,0.003,M,LU,CO,,,O,805,52,1,,CO,,,
CO2208080007PEOH1,PE,AGY,Spinetoram,I,0.0174,0.005,M,LU,CO,,,O,805,52,0.2,,CO,,,
